type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0,0.4025157233,0.2088607595,0.186746988,0.08358662614,0.07855973813,0.1453287197,0.3931818182,0.9577662708,0.7955112219,0.33,0.6241610738,6
0,0.4465408805,0.2151898734,0.09036144578,0.01823708207,0.08674304419,0.2110726644,0.4159090909,0.9563225471,0.7705735661,0.215,0.6174496644,5
0,0.427672956,0.1772151899,0.2409638554,0.3343465046,0.07855973813,0.1660899654,0.3795454545,0.9634449171,0.7306733167,0.25,0.5838926174,5
0,0.4339622642,0.1708860759,0.2409638554,0.2127659574,0.08183306056,0.2214532872,0.5159090909,0.9604612216,0.7930174564,0.29,0.644295302,6
0,0.427672956,0.164556962,0.3373493976,0.1808510638,0.07037643208,0.2214532872,0.5136363636,0.9595949874,0.753117207,0.315,0.6241610738,5
0,0.427672956,0.1835443038,0.3373493976,0.1808510638,0.07037643208,0.2283737024,0.5227272727,0.9597874839,0.753117207,0.315,0.6241610738,5
0,0.4213836478,0.1518987342,0.2469879518,0.1428571429,0.06546644845,0.169550173,0.3772727273,0.9580550155,0.7780548628,0.305,0.6644295302,6
0,0.3710691824,0.1898734177,0.1385542169,0.06382978723,0.06219312602,0.1453287197,0.2704545455,0.9551675682,0.7855361596,0.25,0.7382550336,5
0,0.427672956,0.335443038,0.2108433735,0.05775075988,0.05564648118,0.08996539792,0.2477272727,0.9534350998,0.812967581,0.285,0.8523489933,8
0,0.4088050314,0.1772151899,0.1686746988,0.1291793313,0.07692307692,0.1868512111,0.4772727273,0.9588250014,0.7705735661,0.27,0.5973154362,4
0,0.4150943396,0.1772151899,0.1686746988,0.1291793313,0.08510638298,0.1903114187,0.4795454545,0.9588250014,0.7705735661,0.275,0.5973154362,6
0,0.427672956,0.1772151899,0.2409638554,0.3343465046,0.07855973813,0.1660899654,0.3795454545,0.9634449171,0.7306733167,0.25,0.5838926174,5
0,0.427672956,0.1772151899,0.2168674699,0.1215805471,0.0736497545,0.09688581315,0.2795454545,0.9555525612,0.753117207,0.185,0.7651006711,6
0,0.4150943396,0.09493670886,0.2048192771,0.07750759878,0.09001636661,0.1176470588,0.2840909091,0.9569000366,0.8379052369,0.21,0.644295302,5
0,0.4025157233,0.1835443038,0.265060241,0.0547112462,0.3273322422,0.2595155709,0.4113636364,0.9569000366,0.753117207,0.205,0.610738255,5
0,0.4025157233,0.1898734177,0.2710843373,0.05319148936,0.3224222586,0.2629757785,0.4090909091,0.9569000366,0.753117207,0.195,0.610738255,6
0,0.4025157233,0.1835443038,0.265060241,0.0547112462,0.3224222586,0.2595155709,0.4159090909,0.9569000366,0.7506234414,0.19,0.610738255,5
0,0.427672956,0.164556962,0.1445783133,0.1185410334,0.08510638298,0.1868512111,0.4863636364,0.9587287532,0.7805486284,0.235,0.5973154362,5
0,0.4465408805,0.2025316456,0.1445783133,0.1990881459,0.08183306056,0.1799307958,0.4636363636,0.9605574698,0.7730673317,0.245,0.5906040268,5
0,0.427672956,0.164556962,0.1445783133,0.1185410334,0.08510638298,0.1868512111,0.4863636364,0.9587287532,0.7805486284,0.235,0.5973154362,5
0,0.427672956,0.1708860759,0.156626506,0.2446808511,0.08019639935,0.1903114187,0.4454545455,0.9609424628,0.7855361596,0.25,0.6241610738,5
0,0.4465408805,0.2025316456,0.1445783133,0.1990881459,0.08183306056,0.1799307958,0.4636363636,0.9605574698,0.7730673317,0.245,0.5906040268,5
0,0.4339622642,0.3417721519,0.1927710843,0.2006079027,0.08183306056,0.1833910035,0.5363636364,0.9598837321,0.7980049875,0.25,0.644295302,5
0,0.427672956,0.164556962,0.2048192771,0.2112462006,0.05564648118,0.1349480969,0.3045454545,0.9575737743,0.8304239401,0.265,0.8053691275,6
0,0.3647798742,0.1772151899,0.2108433735,0.03495440729,0.08674304419,0.124567474,0.2590909091,0.9551675682,0.8179551122,0.25,0.6845637584,4
0,0.4025157233,0.1329113924,0.3012048193,0.1762917933,0.06873977087,0.1557093426,0.3477272727,0.9597874839,0.7855361596,0.215,0.5906040268,5
0,0.4402515723,0.1012658228,0.1927710843,0.1261398176,0.0736497545,0.1314878893,0.2863636364,0.9584400085,0.8004987531,0.17,0.6174496644,5
0,0.641509434,0.2784810127,0.5301204819,0.09422492401,0.08019639935,0.06920415225,0.2818181818,0.9594024909,0.7456359102,0.255,0.6644295302,4
0,0.427672956,0.3607594937,0.1746987952,0.03343465046,0.06546644845,0.05190311419,0.175,0.9565150436,0.8279301746,0.37,0.6845637584,5
0,0.3836477987,0.253164557,0.186746988,0.01367781155,0.07855973813,0.07958477509,0.3863636364,0.9557450577,0.8029925187,0.385,0.6375838926,6
0,0.3522012579,0.1550632911,0.1506024096,0.1474164134,0.05237315876,0.04152249135,0.1545454545,0.9567075401,0.825436409,0.17,0.7046979866,5
0,0.427672956,0.1139240506,0.2289156627,0.02127659574,0.06219312602,0.1211072664,0.2522727273,0.9545900787,0.8279301746,0.295,0.7516778523,7
0,0.4402515723,0.1012658228,0.1927710843,0.1261398176,0.0736497545,0.1314878893,0.2863636364,0.9584400085,0.8004987531,0.17,0.6174496644,5
0,0.4213836478,0.08227848101,0.1746987952,0.08054711246,0.08346972177,0.107266436,0.2772727273,0.9570925331,0.8578553616,0.185,0.6510067114,6
0,0.3899371069,0.1582278481,0.1506024096,0.02127659574,0.04909983633,0.1211072664,0.2386363636,0.9540125893,0.8229426434,0.22,0.744966443,7
0,0.3647798742,0.164556962,0.1445783133,0.1398176292,0.07201309329,0.1903114187,0.3454545455,0.9587287532,0.825436409,0.19,0.6308724832,5
0,0.4716981132,0.1708860759,0.2168674699,0.1063829787,0.0589198036,0.1557093426,0.3727272727,0.9566112918,0.7556109726,0.165,0.7382550336,5
0,0.3647798742,0.164556962,0.1445783133,0.1398176292,0.07201309329,0.1903114187,0.3454545455,0.9587287532,0.825436409,0.19,0.6308724832,5
0,0.358490566,0.1772151899,0.1445783133,0.2659574468,0.07201309329,0.2076124567,0.3795454545,0.961423704,0.825436409,0.22,0.6308724832,5
0,0.4716981132,0.1455696203,0.2168674699,0.1063829787,0.0589198036,0.1487889273,0.3659090909,0.9565150436,0.7581047382,0.16,0.7382550336,5
0,0.4716981132,0.1708860759,0.2168674699,0.1063829787,0.0589198036,0.1557093426,0.3727272727,0.9566112918,0.7556109726,0.165,0.7382550336,5
0,0.4528301887,0.4335443038,0.1265060241,0.1443768997,0.1145662848,0.1141868512,0.3909090909,0.9596912356,0.7481296758,0.275,0.610738255,6
0,0.3899371069,0.1582278481,0.1506024096,0.02127659574,0.04909983633,0.1211072664,0.2386363636,0.9540125893,0.8229426434,0.22,0.744966443,7
0,0.4088050314,0.1202531646,0.1807228916,0.01215805471,0.07037643208,0.1141868512,0.3272727273,0.9563225471,0.8528678304,0.195,0.610738255,6
0,0.3962264151,0.3132911392,0.1325301205,0.0273556231,0.07528641571,0.107266436,0.3181818182,0.9556488094,0.8453865337,0,0.6979865772,6
0,0.4465408805,0.1518987342,0.2469879518,0.2705167173,0.07528641571,0.1349480969,0.3295454545,0.9622899382,0.8279301746,0.195,0.5838926174,5
0,0.4025157233,0.1075949367,0.1927710843,0.03647416413,0.07855973813,0.1418685121,0.4545454545,0.9565150436,0.8728179551,0.25,0.6510067114,6
0,0.4465408805,0.1582278481,0.1927710843,0.1565349544,0.06710310966,0.2283737024,0.6181818182,0.9594987391,0.7905236908,0.26,0.610738255,6
0,0.4025157233,0.1075949367,0.1927710843,0.03647416413,0.07855973813,0.1418685121,0.4545454545,0.9565150436,0.8728179551,0.25,0.6510067114,6
0,0.4465408805,0.1518987342,0.2469879518,0.2705167173,0.07528641571,0.1349480969,0.3295454545,0.9622899382,0.8279301746,0.195,0.5838926174,5
0,0.427672956,0.4050632911,0.04819277108,0.1474164134,0.1014729951,0.08996539792,0.3227272727,0.9597874839,0.8403990025,0.23,0.5973154362,4
0,0.5220125786,0.1772151899,0.2409638554,0.1185410334,0.06710310966,0.1314878893,0.4409090909,0.9601724769,0.8329177057,0.255,0.644295302,6
0,0.5157232704,0.1708860759,0.234939759,0.1185410334,0.06382978723,0.169550173,0.4727272727,0.9601724769,0.825436409,0.255,0.6375838926,6
0,0.4528301887,0.1455696203,0.2289156627,0.217325228,0.09492635025,0.1903114187,0.4409090909,0.9604612216,0.7705735661,0.22,0.6040268456,6
0,0.4528301887,0.1455696203,0.2289156627,0.217325228,0.09492635025,0.1903114187,0.4409090909,0.9604612216,0.7705735661,0.22,0.6040268456,6
0,0.4528301887,0.1455696203,0.2289156627,0.217325228,0.09492635025,0.1903114187,0.4409090909,0.9604612216,0.7705735661,0.22,0.6040268456,6
0,0.4528301887,0.1455696203,0.2289156627,0.217325228,0.09492635025,0.1903114187,0.4409090909,0.9604612216,0.7705735661,0.22,0.6040268456,6
0,0.427672956,0.3291139241,0.1927710843,0.2006079027,0.07201309329,0.1868512111,0.5022727273,0.9597874839,0.8154613466,0.25,0.644295302,6
0,0.4402515723,0.164556962,0.3554216867,0.02127659574,0.06055646481,0.1384083045,0.2727272727,0.9545900787,0.8329177057,0.205,0.744966443,7
0,0.3899371069,0.1582278481,0.1265060241,0.2363221884,0.06382978723,0.09688581315,0.3613636364,0.9607499663,0.8678304239,0.32,0.644295302,6
0,0.4591194969,0.2025316456,0.1385542169,0.2082066869,0.08183306056,0.169550173,0.4477272727,0.961038711,0.7980049875,0.23,0.5838926174,5
0,0.4842767296,0.1962025316,0.156626506,0.1185410334,0.05073649755,0.07958477509,0.2045454545,0.9570925331,0.7805486284,0.25,0.6979865772,5
0,0.4465408805,0.1329113924,0.2228915663,0.03647416413,0.04255319149,0.07958477509,0.2272727273,0.9531463551,0.7855361596,0.19,0.7651006711,7
0,0.427672956,0.1518987342,0.2048192771,0.04103343465,0.07692307692,0.223183391,0.4965909091,0.9561300506,0.8229426434,0.29,0.6510067114,6
0,0.4339622642,0.253164557,0.3373493976,0.170212766,0.07037643208,0.1384083045,0.3227272727,0.9600762286,0.783042394,0.23,0.5838926174,5
0,0.3836477987,0.1139240506,0.2168674699,0.03039513678,0.06219312602,0.06920415225,0.5670454545,0.9550713199,0.8403990025,0.395,0.7583892617,6
0,0.427672956,0.1329113924,0.1626506024,0.03191489362,0.04909983633,0.08996539792,0.3159090909,0.9528576103,0.7880299252,0.305,0.8456375839,7
0,0.3647798742,0.1265822785,0.1626506024,0.02127659574,0.05073649755,0.04152249135,0.175,0.9533388516,0.8104738155,0.18,0.7315436242,7
0,0.3522012579,0.1202531646,0.156626506,0.02127659574,0.04909983633,0.04152249135,0.1727272727,0.9533388516,0.8104738155,0.185,0.7315436242,7
0,0,0.2594936709,0.0843373494,0.1580547112,0.06055646481,0.06228373702,0.2704545455,0.958632505,0.8428927681,0.225,0.6711409396,5
0,0.3710691824,0.1329113924,0.1686746988,0.06990881459,0.08674304419,0.1384083045,0.4522727273,0.9590174979,0.927680798,0.35,0.6711409396,4
0,0.534591195,0.164556962,0.1265060241,0.2462006079,0.1211129296,0.1418685121,0.4477272727,0.9605574698,0.753117207,0.25,0.6577181208,3
0,0.4339622642,0.253164557,0.3373493976,0.170212766,0.07037643208,0.1384083045,0.3227272727,0.9600762286,0.783042394,0.23,0.5838926174,5
0,0.3647798742,0.1518987342,0.265060241,0.05319148936,0.04746317512,0.01730103806,0.2477272727,0.9541088375,0.8802992519,0.215,0.7852348993,3
0,0.3647798742,0.1518987342,0.234939759,0.02279635258,0.0883797054,0.1280276817,0.3590909091,0.9559375541,0.8004987531,0.26,0.6241610738,6
0,0.4213836478,0.164556962,0.234939759,0.01671732523,0.06546644845,0.1557093426,0.3340909091,0.9562262989,0.8279301746,0.29,0.644295302,8
0,0.3962264151,0.2215189873,0.1807228916,0.08662613982,0.05728314239,0.0276816609,0.2204545455,0.9554563129,0.8154613466,0.205,0.7382550336,7
0,0.3962264151,0.2215189873,0.1807228916,0.08662613982,0.05728314239,0.0276816609,0.2204545455,0.9554563129,0.8154613466,0.205,0.7382550336,7
0,0.4025157233,0.1455696203,0.234939759,0.0273556231,0.05237315876,0.07958477509,0.2681818182,0.9540125893,0.8279301746,0.25,0.7919463087,6
0,0.3647798742,0.2278481013,0.2289156627,0.01367781155,0.06055646481,0.01038062284,0.1704545455,0.9532426033,0.8179551122,0.17,0.7651006711,4
0,0.4339622642,0.07278481013,0.2108433735,0.0820668693,0.07855973813,0.124567474,0.2454545455,0.9566112918,0.8279301746,0.21,0.6845637584,6
0,0.4339622642,0.1835443038,0.2409638554,0.2955927052,0.07037643208,0.124567474,0.3545454545,0.9620974417,0.7306733167,0.235,0.5973154362,5
0,0.4339622642,0.1772151899,0.2409638554,0.1246200608,0.0589198036,0.05190311419,0.2159090909,0.9570925331,0.7905236908,0.165,0.6845637584,5
0,0.4528301887,0.1835443038,0.2409638554,0.2066869301,0.0736497545,0.2283737024,0.525,0.9602687251,0.7680798005,0.295,0.644295302,6
0,0.3899371069,0.1518987342,0.2108433735,0.01823708207,0.06219312602,0.07612456747,0.3795454545,0.9540125893,0.7730673317,0.24,0.711409396,6
0,0.4339622642,0.1835443038,0.2409638554,0.2955927052,0.07037643208,0.124567474,0.3545454545,0.9620974417,0.7306733167,0.235,0.5973154362,5
0,0.4339622642,0.2025316456,0.156626506,0.1261398176,0.08674304419,0.1107266436,0.4090909091,0.9591137462,0.8104738155,0.255,0.6174496644,6
0,0,0.3670886076,0.0421686747,0.1048632219,0.07037643208,0.1176470588,0.3386363636,0.9570925331,0.8329177057,0.285,0.6510067114,5
0,0.3333333333,0.3702531646,0,0.1079027356,0.07201309329,0.1176470588,0.3295454545,0.9571887813,0.8329177057,0.285,0.6510067114,6
0,0.3396226415,0.3734177215,0.0421686747,0.1063829787,0.0736497545,0.124567474,0.3340909091,0.9570925331,0.8329177057,0.285,0.6510067114,6
0,0.4339622642,0.2025316456,0.156626506,0.1261398176,0.08674304419,0.1107266436,0.4090909091,0.9591137462,0.8104738155,0.255,0.6174496644,6
0,0.3270440252,0.3797468354,0.0421686747,0.1063829787,0.07201309329,0.1141868512,0.3340909091,0.9570925331,0.8304239401,0.29,0.6510067114,5
0,0.3647798742,0.1582278481,0.156626506,0.1990881459,0.08346972177,0.1522491349,0.3363636364,0.9597874839,0.8204488778,0.19,0.6241610738,5
0,0.4150943396,0.3670886076,0.1807228916,0.07750759878,0.09328968903,0.1038062284,0.2795454545,0.9575737743,0.8079800499,0.19,0.6040268456,5
0,0.4402515723,0.1835443038,0.3253012048,0.1626139818,0.07528641571,0.2041522491,0.5318181818,0.9592099944,0.7605985037,0.305,0.6375838926,5
0,0.4150943396,0.1202531646,0.2469879518,0.1352583587,0.07528641571,0.1764705882,0.3840909091,0.9580550155,0.783042394,0.285,0.6577181208,6
0,0.4213836478,0.1265822785,0.2469879518,0.1382978723,0.07201309329,0.1730103806,0.3772727273,0.9580550155,0.783042394,0.29,0.6577181208,6
0,0.4842767296,0.164556962,0.2409638554,0.01671732523,0.06873977087,0.03114186851,0.1363636364,0.954301334,0.7206982544,0.25,0.711409396,5
0,0.427672956,0.2025316456,0.2048192771,0.01823708207,0.07201309329,0.04844290657,0.1522727273,0.954686327,0.7605985037,0.235,0.711409396,4
0,0.4402515723,0.1898734177,0.2951807229,0.07142857143,0.0589198036,0.05882352941,0.2386363636,0.9543975822,0.812967581,0.34,0.8322147651,7
0,0.4402515723,0.1518987342,0.2168674699,0.04255319149,0.05564648118,0.07612456747,0.2545454545,0.9528576103,0.7955112219,0.19,0.8456375839,8
0,0.3836477987,0.1962025316,0.3493975904,0.07598784195,0.06382978723,0.124567474,0.2590909091,0.9537238445,0.8229426434,0.3,0.8255033557,8
0,0.427672956,0.2784810127,0.2228915663,0.07750759878,0.07692307692,0.1591695502,0.4568181818,0.9565150436,0.7680798005,0.325,0.7046979866,4
0,0.4213836478,0.2151898734,0.1807228916,0.2370820669,0.0883797054,0.1764705882,0.4454545455,0.9607499663,0.7955112219,0.245,0.6241610738,5
0,0.4465408805,0.2215189873,0.1445783133,0.2340425532,0.09001636661,0.1591695502,0.45,0.9613274558,0.7780548628,0.245,0.5906040268,5
0,0.4591194969,0.2025316456,0.1506024096,0.1094224924,0.09165302782,0.1626297578,0.4090909091,0.9587287532,0.7680798005,0.235,0.5906040268,5
0,0.4088050314,0.1772151899,0.1987951807,0.2386018237,0.08674304419,0.1764705882,0.4318181818,0.9603649733,0.8029925187,0.255,0.6510067114,6
0,0.4528301887,0.1455696203,0.234939759,0.2158054711,0.09492635025,0.169550173,0.4363636364,0.9604612216,0.7431421446,0.24,0.6040268456,7
0,0.4528301887,0.1455696203,0.234939759,0.2158054711,0.09492635025,0.169550173,0.4363636364,0.9604612216,0.7431421446,0.24,0.6040268456,7
0,0.4528301887,0.1455696203,0.234939759,0.2158054711,0.09492635025,0.169550173,0.4363636364,0.9604612216,0.7431421446,0.24,0.6040268456,7
0,0.4528301887,0.1455696203,0.234939759,0.2158054711,0.09492635025,0.169550173,0.4363636364,0.9604612216,0.7431421446,0.24,0.6040268456,7
0,0.3710691824,0.09493670886,0.186746988,0.08814589666,0.06710310966,0.1833910035,0.3522727273,0.9571887813,0.8778054863,0.23,0.7046979866,6
0,0.465408805,0.1772151899,0.2530120482,0.3009118541,0.1080196399,0.1833910035,0.4431818182,0.9624824347,0.7381546135,0.22,0.610738255,5
0,0.3899371069,0.1772151899,0.1325301205,0.1109422492,0.06710310966,0.08996539792,0.3568181818,0.9583437602,0.8578553616,0.32,0.6577181208,7
0,0.572327044,0.3734177215,0.2289156627,0.02431610942,0.1080196399,0.1176470588,0.4136363636,0.9594024909,0.8054862843,0.19,0.5704697987,3
0,0.3962264151,0.2088607595,0.1626506024,0.01823708207,0.07528641571,0.1176470588,0.3977272727,0.9561300506,0.8403990025,0.27,0.6308724832,6
0,0.5220125786,0.246835443,0.421686747,0.1610942249,0.0736497545,0.1141868512,0.3840909091,0.9601724769,0.7705735661,0.285,0.6308724832,5
0,0.4528301887,0.1202531646,0.2771084337,0.05775075988,0.06710310966,0.2837370242,0.425,0.9559375541,0.7955112219,0.3,0.7516778523,7
0,0.4716981132,0.1075949367,0.265060241,0.1717325228,0.07528641571,0.2249134948,0.3318181818,0.9595949874,0.7905236908,0.225,0.6711409396,6
0,0.4213836478,0.1075949367,0.3012048193,0.03191489362,0.07037643208,0.09342560554,0.2772727273,0.9550713199,0.7855361596,0.225,0.6912751678,6
0,0.3836477987,0.2594936709,0,0.02431610942,0.1031096563,0.124567474,0.1977272727,0.9542050858,0.8154613466,0.335,0.7248322148,6
0,0.5220125786,0.1265822785,0.2108433735,0.01367781155,0.08183306056,0.04152249135,0.1681818182,0.9547825752,0.7805486284,0.19,0.7046979866,6
0,0.3836477987,0.2594936709,0,0.02431610942,0.1031096563,0.124567474,0.1977272727,0.9542050858,0.8154613466,0.335,0.7248322148,6
0,0.3773584906,0.1835443038,0.1265060241,0.01975683891,0.09001636661,0.1453287197,0.3818181818,0.9542050858,0.8279301746,0.215,0.744966443,6
0,0.4591194969,0.2594936709,0.1445783133,0.103343465,0.09328968903,0.1418685121,0.3704545455,0.9575737743,0.7980049875,0.205,0.6644295302,6
0,0.4591194969,0.2594936709,0.1445783133,0.103343465,0.09328968903,0.1418685121,0.3704545455,0.9575737743,0.7980049875,0.205,0.6644295302,6
0,0.4528301887,0.2721518987,0.1445783133,0.1018237082,0.09492635025,0.1384083045,0.3704545455,0.9576700225,0.7980049875,0.205,0.6644295302,5
0,0.4591194969,0.253164557,0.1445783133,0.1018237082,0.09492635025,0.1418685121,0.3772727273,0.9576700225,0.7980049875,0.205,0.6644295302,6
0,0.3899371069,0.2088607595,0.1626506024,0.07446808511,0.0589198036,0.1038062284,0.3045454545,0.9554563129,0.7980049875,0.21,0.6979865772,7
0,0.3899371069,0.1962025316,0.156626506,0.07294832827,0.06055646481,0.124567474,0.3363636364,0.9555525612,0.8004987531,0.205,0.6979865772,6
0,0.3836477987,0.2278481013,0.1626506024,0.03191489362,0.05728314239,0.0553633218,0.2272727273,0.9544938305,0.8478802993,0.355,0.7718120805,7
0,0.3144654088,0.3481012658,0.0843373494,0.1261398176,0.05237315876,0.1211072664,0.3727272727,0.9545900787,0.8802992519,0.255,0.8389261745,8
0,0.4905660377,0.1582278481,0.2469879518,0.05623100304,0.06873977087,0.1280276817,0.3386363636,0.9580550155,0.8379052369,0.225,0.6711409396,6
0,0.358490566,0.2278481013,0.1265060241,0.1018237082,0.06219312602,0.1764705882,0.3772727273,0.9568037883,0.8204488778,0.315,0.6711409396,6
0,0.3647798742,0.2151898734,0.1265060241,0.1003039514,0.06546644845,0.1730103806,0.3795454545,0.9568037883,0.8204488778,0.31,0.6711409396,5
0,0.427672956,0.1772151899,0.3614457831,0.01671732523,0.2160392799,0.1453287197,0.2886363636,0.9561300506,0.7705735661,0.22,0.610738255,6
0,0.427672956,0.1582278481,0.2048192771,0.07142857143,0.05073649755,0.1176470588,0.3045454545,0.9554563129,0.8004987531,0.19,0.711409396,6
0,0.4150943396,0.1518987342,0.2108433735,0.1170212766,0.05073649755,0.124567474,0.3068181818,0.9565150436,0.7955112219,0.185,0.7046979866,5
0,0.3710691824,0.1898734177,0.2831325301,0.1193009119,0.04909983633,0.06574394464,0.3022727273,0.9560338024,0.8778054863,0.215,0.7718120805,7
0,0.3836477987,0.07911392405,0.1506024096,0.05015197568,0.06546644845,0.03460207612,0.1568181818,0.9561300506,0.8827930175,0.295,0.677852349,6
0,0.3773584906,0.06329113924,0.1445783133,0.01671732523,0.06710310966,0.05190311419,0.1477272727,0.9554563129,0.9002493766,0.305,0.6912751678,7
